Operaciones,Longs,Shorts,Ganadoras,Perdedoras,Saldo Final,Rentabilidad (%),RSI_CORTE,ADX_THRESHOLD,DI_PERCENTILE,DI_WINDOW,TP,SL,Win %,ProfitFactor
7,2,5,7,0,245.97,22.99,45,25,0.5,50,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,50,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,50,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,50,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,150,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,150,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,100,3,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.5,50,4,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.5,50,4,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.5,50,4,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.5,50,5,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,150,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,100,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.5,100,3,-5,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.5,50,6,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.5,50,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.5,50,6,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.5,50,6,-5,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.5,50,5,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.5,50,5,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.5,50,5,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,100,3,-5,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.4,50,6,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.4,50,6,-10,100.0,7.0
7,3,4,7,0,245.97,22.99,45,25,0.7,50,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.7,100,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.7,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.7,100,3,-12,100.0,7.0
8,3,5,7,1,250.03,25.01,45,25,0.7,100,4,-5,87.5,7.0
7,2,5,7,0,263.19,31.59,45,25,0.7,100,4,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.6,150,3,-12,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.7,100,4,-12,100.0,7.0
8,3,5,7,1,267.35,33.67,45,25,0.7,100,5,-5,87.5,7.0
7,2,5,7,0,281.42,40.71,45,25,0.7,100,5,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.7,100,5,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.7,100,5,-12,100.0,7.0
8,3,5,7,1,285.69,42.84,45,25,0.7,100,6,-5,87.5,7.0
7,2,5,7,0,300.73,50.36,45,25,0.7,100,6,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.7,100,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.7,100,6,-12,100.0,7.0
8,3,5,7,1,233.68,16.84,45,25,0.7,100,3,-5,87.5,7.0
7,3,4,7,0,245.97,22.99,45,25,0.7,50,3,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.4,50,6,-8,100.0,7.0
7,3,4,7,0,245.97,22.99,45,25,0.7,50,3,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,45,25,0.4,50,6,-5,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.4,50,5,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.4,50,5,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.4,50,5,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,45,25,0.4,50,5,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.4,50,4,-12,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.4,50,4,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.4,50,4,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.4,50,4,-5,100.0,7.0
16,6,10,14,2,234.27,17.13,55,20,0.5,150,3,-12,87.5,7.0
7,2,5,7,0,245.97,22.99,45,25,0.6,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.6,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.6,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.6,150,3,-12,100.0,7.0
7,3,4,7,0,245.97,22.99,45,25,0.7,50,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.6,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,50,3,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.4,50,6,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,100,3,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.5,50,6,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.5,50,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.5,50,6,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,100,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,100,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,100,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,100,3,-5,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.5,50,5,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.4,50,6,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.4,50,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.4,50,6,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.4,50,5,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.4,50,5,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,150,3,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.4,50,5,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.4,50,5,-5,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.5,50,6,-5,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.5,50,5,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.4,50,4,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,50,3,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.4,50,5,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,150,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.4,150,3,-5,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.4,50,5,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.4,50,4,-12,100.0,7.0
16,6,10,14,2,234.27,17.13,50,20,0.5,150,3,-12,87.5,7.0
7,2,5,7,0,281.42,40.71,55,25,0.4,50,5,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.4,50,5,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,50,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,50,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,100,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.5,50,3,-12,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.5,50,4,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.5,50,4,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.5,50,4,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.5,50,4,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.5,50,5,-5,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.4,50,6,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.4,50,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.4,50,6,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.5,50,5,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,100,3,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.4,50,4,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.4,50,6,-5,100.0,7.0
8,3,5,7,1,267.35,33.67,55,25,0.7,100,5,-5,87.5,7.0
7,2,5,7,0,245.97,22.99,55,25,0.7,100,3,-12,100.0,7.0
16,6,10,14,2,234.27,17.13,45,20,0.5,150,3,-12,87.5,7.0
7,2,5,7,0,263.19,31.59,55,25,0.7,100,4,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.7,100,6,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,150,3,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.7,100,4,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.7,100,4,-12,100.0,7.0
7,3,4,7,0,245.97,22.99,55,25,0.7,50,3,-10,100.0,7.0
7,3,4,7,0,245.97,22.99,55,25,0.7,50,3,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.7,100,3,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.7,100,5,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.4,50,4,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.4,150,3,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.7,100,5,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.7,100,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.7,100,6,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.7,100,5,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.7,100,3,-10,100.0,7.0
8,3,5,7,1,285.69,42.84,55,25,0.7,100,6,-5,87.5,7.0
7,2,5,7,0,263.19,31.59,50,25,0.4,50,4,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.4,50,4,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.4,50,4,-5,100.0,7.0
7,3,4,7,0,245.97,22.99,55,25,0.7,50,3,-8,100.0,7.0
8,3,5,7,1,233.68,16.84,55,25,0.7,100,3,-5,87.5,7.0
7,3,4,7,0,245.97,22.99,55,25,0.7,50,3,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.4,50,4,-8,100.0,7.0
8,3,5,7,1,250.03,25.01,55,25,0.7,100,4,-5,87.5,7.0
15,5,10,13,2,227.45,13.72,55,20,0.5,50,3,-12,86.67,6.5
15,5,10,13,2,227.45,13.72,45,20,0.5,50,3,-12,86.67,6.5
15,5,10,13,2,227.45,13.72,50,20,0.5,50,3,-12,86.67,6.5
6,2,4,6,0,268.02,34.01,55,25,0.5,150,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.5,150,5,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,150,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,100,5,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,150,6,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.6,150,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.6,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.6,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.6,150,4,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,100,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,100,6,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.6,150,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,100,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,100,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,100,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,100,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,100,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,100,5,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,100,4,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,150,6,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,100,5,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,100,6,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,100,4,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,150,6,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,150,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,150,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,150,4,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.5,150,5,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.7,50,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.7,50,6,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,100,6,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.5,150,5,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,150,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,150,6,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.6,150,5,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,150,6,-8,100.0,6.0
14,6,8,12,2,220.82,10.41,50,20,0.6,50,3,-12,85.71,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,100,4,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.5,150,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.5,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.5,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.5,150,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.5,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.5,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.5,150,4,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.7,50,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.7,50,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.7,50,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.5,100,6,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.5,150,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,100,4,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.6,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.6,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.6,150,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.6,150,6,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.7,50,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.7,50,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.7,50,4,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.7,50,5,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.7,50,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.7,50,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.7,50,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.7,50,6,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.7,50,6,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.7,50,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.7,50,6,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.7,50,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.7,50,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.7,50,4,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.7,50,6,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.7,50,5,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.7,50,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.7,50,5,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,150,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,150,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,100,6,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.7,50,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.6,150,6,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.6,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.6,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.6,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.6,150,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.6,150,4,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.6,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.6,150,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.6,150,6,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.6,150,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.6,150,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.6,150,4,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.6,150,6,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.6,150,5,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.6,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.6,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.6,150,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.6,150,6,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.6,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.6,150,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.6,150,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.6,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,150,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,150,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.7,50,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,150,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,150,4,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.6,150,5,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.7,50,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.7,50,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.7,50,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.7,50,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.7,50,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.7,50,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.7,50,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.7,50,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.7,50,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,45,25,0.7,50,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.4,150,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.6,150,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.6,150,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.6,150,6,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.4,150,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,100,5,-12,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,150,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,150,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,150,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,100,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,100,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,100,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.5,100,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,100,5,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,150,6,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,100,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,50,25,0.5,100,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,100,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,100,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,100,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,50,25,0.5,100,4,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,150,6,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,150,6,-10,100.0,6.0
6,2,4,6,0,283.7,41.85,50,25,0.4,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,45,25,0.5,100,6,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.7,50,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,45,25,0.5,100,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.4,150,6,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.4,150,5,-5,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.4,150,5,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.4,150,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.4,150,5,-12,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.4,150,6,-5,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.4,150,6,-8,100.0,6.0
6,2,4,6,0,283.7,41.85,55,25,0.4,150,6,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.4,150,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,100,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,100,4,-8,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,100,4,-10,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.5,100,4,-12,100.0,6.0
14,6,8,12,2,220.82,10.41,55,20,0.6,50,3,-12,85.71,6.0
6,2,4,6,0,268.02,34.01,55,25,0.5,100,5,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.4,150,4,-12,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.4,150,4,-8,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.5,100,5,-10,100.0,6.0
6,2,4,6,0,268.02,34.01,55,25,0.4,100,5,-8,100.0,6.0
14,6,8,12,2,220.82,10.41,45,20,0.6,50,3,-12,85.71,6.0
6,2,4,6,0,253.06,26.53,55,25,0.4,100,4,-5,100.0,6.0
6,2,4,6,0,253.06,26.53,55,25,0.4,100,4,-8,100.0,6.0
